,Unnamed: 0,Unnamed: 0.1,loadingOrder,Port,longitude,latitude,longitude_int,latitude_int
82,98,1384,DC487555763376,CNDCB,103.7897,1.260367,103,1
83,99,5096,LE745279493237,CNDCB,103.784133,1.268783,103,1
84,100,5380,LT423395256074,CNDCB,103.792333,1.266167,103,1
85,101,1227,CW119311387638,CNDCB,103.7897,1.260367,103,1
86,102,10476,XH442709881813,CNDCB,103.791917,1.262067,103,1
87,103,2321,FD981753244516,CNDCB,103.7897,1.260367,103,1
88,104,4636,KC730112915883,CNDCB,103.78175,1.2679,103,1
89,105,7926,RM160884392122,CNDCB,103.791917,1.262067,103,1
90,106,9368,UR702212229790,CNDCB,103.7897,1.260367,103,1
91,107,2475,FL747743189635,CNDCB,103.780217,1.264417,103,1
92,108,5287,LO703936530938,CNDCB,103.7845,1.271833,103,1
93,109,3343,HH247699912059,CNDCB,103.780217,1.264417,103,1
94,110,4039,IT297041298712,CNDCB,103.791917,1.262067,103,1
95,111,6113,NL606651680985,CNDCB,103.780217,1.264417,103,1
96,112,10582,XP120123561840,CNDCB,103.7897,1.260367,103,1
97,113,6087,NJ993360447507,CNDCB,103.78375,1.268867,103,1
98,114,1334,CZ772524167888,CNDCB,103.7897,1.260367,103,1
99,115,4900,KS770992882638,CNDCB,103.785267,1.271733,103,1
100,116,11046,YM755833098924,CNDCB,103.791917,1.262067,103,1
101,117,9470,UX228271134981,CNDCB,103.78175,1.2679,103,1
102,118,4069,IV516936790594,CNDCB,103.78375,1.268867,103,1
103,119,7230,PX284522910124,CNDCB,103.792333,1.266167,103,1
104,120,11051,YM819372887767,CNDCB,103.7845,1.271833,103,1
105,122,8136,RY193300426137,CNHKG,139.777917,35.611683,139,35
106,123,2638,FU974301730521,CNHKG,139.777883,35.611533,139,35
107,126,11203,YS905109069964,CNHKG,139.7778,35.61185,139,35
108,127,7825,RG973703905534,CNHKG,139.777932,35.61177700000001,139,35
109,128,3297,HE596460542675,CNHKG,139.77828300000002,35.61148,139,35
110,129,7129,PR590847776152,CNHKG,139.778257,35.611958,139,35
111,130,385,BG253436692945,CNHKG,139.778258,35.611737,139,35
112,134,2540,FP773751230576,CNHKG,139.77793300000002,35.6117,139,35
113,135,3268,HD505448344366,CNHKG,139.77793300000002,35.6117,139,35
114,140,7651,QW734177510727,CNHKG,139.778255,35.611778,139,35
115,144,2662,FW540896931467,CNHKG,136.6114,33.448367,136,33
116,147,3094,GT947354459403,CNHKG,139.7779,35.61163300000001,139,35
117,148,7928,RM220640096105,CNHKG,139.778248,35.61157,139,35
118,151,2781,GD172371707153,CNHKG,139.77755,35.611,139,35
119,155,2804,GE412154827640,CNHKG,139.778255,35.611512,139,35
120,156,7871,RJ311365025614,CNHKG,139.778258,35.611737,139,35
121,159,7866,RJ212901311020,CNHKG,139.778167,35.611483,139,35
122,161,2876,GH710157742682,CNHKG,139.778053,35.61170300000001,139,35
123,163,7831,RH232224986043,CNHKG,139.77852,35.611187,139,35
124,166,7989,RP781504896168,CNHKG,139.778385,35.611967,139,35
125,167,7496,QN296808674756,CNHKG,139.777845,35.61115200000001,139,35
126,169,11353,YY852075720681,CNHKG,139.7778,35.6114,139,35
127,170,8041,RS790466653441,CNHKG,139.778333,35.61199999999999,139,35
128,173,2931,GL308188353859,CNHKG,135.0841,32.76905,135,32
129,174,7730,RB910611668968,CNHKG,136.6114,33.448367,136,33
130,176,3113,GU909565527620,CNHKG,139.778075,35.611932,139,35
131,179,3096,GT961511537815,CNHKG,139.77766699999998,35.611167,139,35
132,183,8016,RR140498719773,CNHKG,139.77828799999997,35.61097,139,35
133,184,8013,RQ914972373045,CNHKG,139.77818200000002,35.611258,139,35
134,185,448,BI784575906619,CNHKG,139.77809,35.611472,139,35
135,188,11153,YQ791074328466,CNHKG,139.77811699999998,35.611717,139,35
136,189,10796,YB863615763660,CNHKG,139.77828300000002,35.61195,139,35
137,191,755,BX652137304188,CNHKG,139.778258,35.611737,139,35
138,193,9914,VY471805094076,CNHKG,139.7777,35.6117,139,35
139,195,9853,VV104054606030,CNHKG,139.778377,35.61128,139,35
140,196,9852,VU900507036261,CNHKG,139.7777,35.6117,139,35
141,197,9841,VT906372282067,CNHKG,139.778333,35.61199999999999,139,35
142,198,9821,VS750049360609,CNHKG,135.01609299999998,32.970935,135,32
143,201,9754,VO343205002006,CNHKG,139.7782,35.61203300000001,139,35
144,202,10846,YD841734781896,CNHKG,139.777742,35.611218,139,35
145,204,9675,VJ920665797952,CNHKG,139.784,35.604833,139,35
146,210,1584,DO134524989179,CNHKG,139.77804,35.611705,139,35
147,212,9600,VF976225515243,CNHKG,139.777997,35.611367,139,35
148,216,10036,WF970233092776,CNHKG,139.778125,35.611143,139,35
149,217,10051,WH390557201392,CNHKG,139.777932,35.61177700000001,139,35
150,218,887,CE832230217665,CNHKG,139.777845,35.61115200000001,139,35
151,219,10624,XR307099711965,CNHKG,139.77766699999998,35.6115,139,35
152,225,10670,XU536357898163,CNHKG,139.77785500000002,35.61145300000001,139,35
153,228,10407,XD889733494698,CNHKG,139.7781,35.611583,139,35
154,230,10349,WZ650602038348,CNHKG,139.778143,35.61176,139,35
155,231,10331,WY443350766146,CNHKG,139.777877,35.61152,139,35
156,232,10326,WY265755532377,CNHKG,139.77783300000002,35.611667,139,35
157,235,10245,WT765315284369,CNHKG,139.778167,35.61147800000001,139,35
158,237,1154,CS287456566394,CNHKG,139.77805,35.611267,139,35
159,240,1236,CW497364640200,CNHKG,139.778272,35.61156,139,35
160,244,9578,VE138368373032,CNHKG,139.778255,35.611778,139,35
161,247,8824,TN201754452357,CNHKG,139.77813700000002,35.611492,139,35
162,248,8821,TN170979461437,CNHKG,139.77819499999998,35.61166,139,35
163,250,314,BC855099532030,CNHKG,139.778612,35.611732,139,35
164,251,2227,EY303383317774,CNHKG,139.77828300000002,35.611783,139,35
165,252,8690,TF390953798428,CNHKG,135.0841,32.76905,135,32
166,253,8638,TC505915292140,CNHKG,139.77811699999998,35.611717,139,35
167,257,8556,SY152630192981,CNHKG,139.778097,35.611348,139,35
168,260,8491,SU540745301534,CNHKG,136.328333,33.338833,136,33
169,264,8424,SQ248378958038,CNHKG,139.778183,35.611732,139,35
170,265,8414,SP515922625009,CNHKG,139.778177,35.61136,139,35
171,268,2436,FJ690892125096,CNHKG,139.778333,35.61199999999999,139,35
172,269,8364,SM378886681371,CNHKG,139.7779,35.61163300000001,139,35
173,270,2455,FK710923268464,CNHKG,139.778258,35.611737,139,35
174,272,8835,TN506191253100,CNHKG,139.778067,35.610645,139,35
175,273,2121,ES346688072214,CNHKG,139.778258,35.611737,139,35
176,274,8845,TN876980611507,CNHKG,139.778258,35.611737,139,35
177,277,1652,DR789784415897,CNHKG,139.77756000000002,35.611513,139,35
178,280,9511,UZ186241396274,CNHKG,139.778167,35.611483,139,35
179,281,1681,DT136665636308,CNHKG,139.777343,35.61085999999999,139,35
180,283,9411,UT913445127665,CNHKG,139.7777,35.6117,139,35
181,289,9147,UF254073106474,CNHKG,139.778177,35.61136,139,35
182,295,8968,TU596450991873,CNHKG,139.778167,35.61147800000001,139,35
183,297,8954,TT662902339440,CNHKG,139.777917,35.611393,139,35
184,298,2055,EN424022566046,CNHKG,139.778075,35.611932,139,35
185,302,9120,UD641367207764,CNHKG,139.778258,35.611737,139,35
186,304,7909,RK927818083353,CNHKG,139.77828300000002,35.61195,139,35
187,305,871,CD599905362007,CNHKG,139.778315,35.611862,139,35
188,307,6303,NW301017852328,CNHKG,139.77827299999998,35.61137,139,35
189,308,5343,LR504749527858,CNHKG,139.777752,35.611042,139,35
190,311,11560,ZK571851729882,CNHKG,139.778385,35.611967,139,35
191,314,5422,LV436058249084,CNHKG,139.778122,35.611417,139,35
192,315,5437,LW428726217507,CNHKG,139.77804,35.611705,139,35
193,318,6198,NQ751715167474,CNHKG,139.778167,35.61147800000001,139,35
194,319,6195,NQ562115821165,CNHKG,135.01609299999998,32.970935,135,32
195,321,3879,IK139142391915,CNHKG,139.777875,35.611362,139,35
196,322,4444,JR556284100395,CNHKG,139.777917,35.611683,139,35
197,327,4740,KJ553632286209,CNHKG,137.949925,39.903147,137,39
198,329,5105,LE969768341318,CNHKG,139.778167,35.61147800000001,139,35
199,331,4707,KH267790542589,CNHKG,139.77828300000002,35.61195,139,35
200,338,5266,LN238698643688,CNHKG,139.778075,35.611932,139,35
201,340,6376,NZ764183740986,CNHKG,139.777343,35.61085999999999,139,35
202,342,6170,NO734521047965,CNHKG,139.778183,35.611732,139,35
203,343,6140,NN268817817933,CNHKG,139.777877,35.61152,139,35
204,347,5844,MV443414751606,CNHKG,139.778053,35.61170300000001,139,35
205,348,11646,ZP349223735936,CNHKG,139.77805,35.611317,139,35
206,349,5790,MS437491399096,CNHKG,139.77811699999998,35.611717,139,35
207,350,118,AK983069788241,CNHKG,136.082167,33.2405,136,33
208,351,4257,JG478662751341,CNHKG,136.328333,33.338833,136,33
209,352,4291,JI409234190797,CNHKG,139.777982,35.611838,139,35
210,355,4308,JJ607864291760,CNHKG,139.778185,35.610975,139,35
211,358,5679,ML272487127057,CNHKG,139.77851,35.61168499999999,139,35
212,360,5514,MB424121629404,CNHKG,139.778257,35.611958,139,35
213,361,5622,MH946013956921,CNHKG,139.77768799999998,35.611442,139,35
214,363,6126,NM301200512267,CNHKG,139.7782,35.61203300000001,139,35
215,366,87,AI648882675900,CNHKG,139.77766699999998,35.6115,139,35
216,367,11590,ZM100823470907,CNHKG,139.7778,35.61185,139,35
217,372,6035,NH262472501850,CNHKG,139.77766699999998,35.6115,139,35
218,377,107,AK290303712920,CNHKG,139.778258,35.611737,139,35
219,378,4363,JM479379443428,CNHKG,139.777777,35.611637,139,35
220,380,11674,ZQ855926527883,CNHKG,139.778167,35.61199999999999,139,35
221,381,6988,PJ291264904361,CNHKG,139.778377,35.61128,139,35
222,382,6972,PI469729670779,CNHKG,139.7779,35.61163300000001,139,35
223,385,3436,HM749124097907,CNHKG,136.25061000000002,33.127773,136,33
224,386,3429,HM248118561439,CNHKG,135.01609299999998,32.970935,135,32
225,387,5017,KZ614932693513,CNHKG,139.77819,35.61141,139,35
226,388,6912,PE301418202544,CNHKG,139.778378,35.611153,139,35
227,389,4819,KP203048359956,CNHKG,139.77827,35.61112199999999,139,35
228,394,7010,PK898920785623,CNHKG,139.7777,35.6117,139,35
229,395,4897,KS645417264206,CNHKG,139.778315,35.611862,139,35
230,396,3419,HL590710558598,CNHKG,139.77783300000002,35.611667,139,35
231,397,3440,HN158391038839,CNHKG,139.778167,35.61183300000001,139,35
232,404,293,BB737462916824,CNHKG,139.7781,35.611583,139,35
233,406,4089,IW273347785581,CNNGB,103.51,10.646667,103,10
234,411,9478,UX557900390251,CNNSA,3.39189,6.434222,3,6
235,415,9389,US673280837309,CNNSA,3.414883,6.351133,3,6
236,417,10547,XM519418333078,CNNSA,3.387395,6.43606,3,6
237,419,5589,MF983901325223,CNNSA,5.6667,2.5717,5,2
238,420,1743,DW316581717305,CNNSA,1.337078,6.10666,1,6
239,422,5562,ME413879950501,CNNSA,3.16129,6.289947,3,6
240,427,5513,MB408119192624,CNNSA,1.0036,5.492947,1,5
241,431,9575,VD846175362769,CNNSA,3.388952,6.435152,3,6
242,432,964,CI841372516035,CNNSA,3.391503,6.43429,3,6
243,433,961,CI799464764787,CNNSA,-0.013456999999999998,5.61246,0,5
244,434,9557,VC507438360263,CNNSA,3.388195,6.4349370000000015,3,6
245,438,5528,MC228594760587,CNNSA,-0.01095,5.613597,0,5
246,439,9544,VB792977993242,CNNSA,3.38587,6.436673000000001,3,6
247,444,4807,KO487868833608,CNNSA,3.388363,6.434752,3,6
248,447,1147,CR959871376234,CNNSA,3.3915300000000004,6.433783,3,6
249,448,9292,UM479182461912,CNNSA,3.842978,4.332267,3,4
250,454,10575,XO650797873600,CNNSA,3.391133,6.433977,3,6
251,455,1976,EI670698225727,CNNSA,3.387342,6.436028,3,6
252,457,9046,TZ380387735692,CNNSA,-0.011625,5.613318,0,5
253,460,5653,MJ638496121482,CNNSA,3.388363,6.434752,3,6
254,461,9029,TY354372757548,CNNSA,3.3888580000000004,6.435205000000002,3,6
255,466,4872,KR922269395775,CNNSA,3.38919,6.435285,3,6
256,478,9270,UK926236161462,CNNSA,3.171678,6.303473,3,6
257,480,5505,MB134439580825,CNNSA,3.38919,6.435285,3,6
258,484,1854,EB868377766992,CNNSA,-0.00913,5.614588,0,5
259,490,9189,UH128849222226,CNNSA,3.386823,6.436342,3,6
260,491,1889,ED841850573250,CNNSA,3.3888580000000004,6.435205000000002,3,6
261,493,9176,UG453307448874,CNNSA,3.391825,6.434192,3,6
262,494,4360,JM317901513026,CNNSA,3.388072,6.434955,3,6
263,501,9261,UK375388493851,CNNSA,3.38919,6.435285,3,6
264,509,10043,WG589003705305,CNNSA,3.388882,6.435465,3,6
265,511,4673,KF321906098696,CNNSA,3.16129,6.289947,3,6
266,515,1255,CX543832741287,CNNSA,3.16129,6.289947,3,6
267,517,10015,WE590107655547,CNNSA,0.010825,5.6258370000000015,0,5
268,518,10014,WE530108747163,CNNSA,-0.011357,5.613512,0,5
269,523,1327,CZ599150294293,CNNSA,-0.013763,5.612325,0,5
270,527,9970,WC194419461349,CNNSA,3.842978,4.332267,3,4
271,533,10221,WS784951577634,CNNSA,3.389095,6.43445,3,6
272,534,5057,LC388588989703,CNNSA,-0.009032,5.614598,0,5
273,539,10250,WU292339234524,CNNSA,-0.011412,5.6133,0,5
274,541,10173,WP955837414893,CNNSA,3.172745,6.306602,3,6
275,547,1210,CV222112765784,CNNSA,3.39191,6.434182,3,6
276,549,5056,LC376738927446,CNNSA,3.387568,6.434538,3,6
277,550,10119,WM606839678928,CNNSA,3.385542,6.4351699999999985,3,6
278,552,5127,LF998463076662,CNNSA,3.388952,6.435152,3,6
279,553,10106,WL614426145080,CNNSA,3.391233,6.434197,3,6
280,556,4754,KK265845828104,CNNSA,3.386693,6.4363470000000005,3,6
281,561,5379,LT314565644099,CNNSA,3.387568,6.434538,3,6
282,566,1013,CK995855201897,CNNSA,3.388525,6.43494,3,6
283,571,1496,DI725657366288,CNNSA,3.39185,6.43415,3,6
284,572,10466,XG720192167295,CNNSA,3.391792,6.433798,3,6
285,573,10467,XG729584831264,CNNSA,3.16129,6.289947,3,6
286,576,1554,DM517244187157,CNNSA,3.18086,6.3156349999999986,3,6
287,579,1565,DM985185834692,CNNSA,-0.011505,5.613478,0,5
288,583,9610,VG360862002467,CNNSA,3.386247,6.436401999999998,3,6
289,584,5430,LV837211276463,CNNSA,3.385542,6.4351699999999985,3,6
290,588,1370,DB497274793219,CNNSA,3.3888580000000004,6.435205000000002,3,6
291,589,5271,LN538932292169,CNNSA,3.3915230000000003,6.433703,3,6
292,596,1423,DE352956218939,CNNSA,3.842978,4.332267,3,4
293,599,1492,DI608641952392,CNNSA,3.392757,6.433285,3,6
294,605,10378,XB641995138678,CNNSA,3.391907,6.4342,3,6
295,607,9810,VR813753203956,CNNSA,3.390128,6.433637,3,6
296,610,1027,CL705350115439,CNNSA,3.3915230000000003,6.433703,3,6
297,612,1431,DE758597202232,CNNSA,-0.013712,5.612643,0,5
298,615,8964,TU212698060368,CNNSA,0.010825,5.6258370000000015,0,5
299,620,7774,RE564848200296,CNNSA,3.842978,4.332267,3,4
300,622,3664,HY360115529619,CNNSA,-0.011592,5.613372,0,5
301,624,7748,RC839182433031,CNNSA,3.390128,6.433637,3,6
302,626,6688,OS461943796219,CNNSA,3.388518,6.435385,3,6
303,628,7734,RC184634136657,CNNSA,3.388882,6.435465,3,6
304,630,6714,OU195110406257,CNNSA,-0.013502000000000002,5.612637,0,5
305,631,6731,OV167355771796,CNNSA,-0.011168,5.613555,0,5
306,637,3588,HU379848970572,CNNSA,-0.013763,5.612325,0,5
307,646,3711,IB232619067851,CNNSA,3.388072,6.434955,3,6
308,652,2734,GA312261660852,CNNSA,3.842978,4.332267,3,4
309,653,2736,GA528300460556,CNNSA,-0.01177,5.61344,0,5
310,654,3818,IG845084760941,CNNSA,3.385542,6.4351699999999985,3,6
311,655,3813,IG585088831467,CNNSA,3.391133,6.433977,3,6
312,657,7950,RN519873728994,CNNSA,3.388195,6.4349370000000015,3,6
313,660,6838,OZ453974118097,CNNSA,3.388693,6.4348730000000005,3,6
314,661,3786,IF258549993622,CNNSA,3.391503,6.43429,3,6
315,663,10606,XQ343287372374,CNNSA,3.386517,6.4364550000000005,3,6
316,671,6581,OM585194392203,CNNSA,3.18086,6.3156349999999986,3,6
317,672,2815,GE930314593175,CNNSA,3.391313,6.433092,3,6
318,675,7921,RL923013466841,CNNSA,-0.011787,5.613233,0,5
319,678,7566,QR893550926611,CNNSA,3.842978,4.332267,3,4
320,680,7273,PZ487907038577,CNNSA,3.388072,6.434955,3,6
321,683,3282,HD898014666262,CNNSA,2.475333,6.040693,2,6
322,693,7135,PR814230129603,CNNSA,3.3888580000000004,6.435205000000002,3,6
323,695,3345,HH604132669991,CNNSA,-0.01086,5.613882,0,5
324,701,7085,PP235919978480,CNNSA,3.388593,6.434572,3,6
325,709,3450,HN739250505147,CNNSA,3.38919,6.435285,3,6
326,711,3555,HS483686806192,CNNSA,3.386178,6.43596,3,6
327,712,7547,QQ335242186394,CNNSA,3.842978,4.332267,3,4
328,715,3541,HR904399891733,CNNSA,3.38944,6.434773000000002,3,6
329,717,3092,GT818647347523,CNNSA,0.012428,5.626532,0,5
330,724,7462,QK796749506315,CNNSA,3.385542,6.4351699999999985,3,6
331,729,3155,GW933669612954,CNNSA,3.388593,6.434572,3,6
332,730,3159,GX338396430100,CNNSA,-0.013466999999999998,5.6125050000000005,0,5
333,733,6987,PJ218683643070,CNNSA,3.391133,6.433977,3,6
334,735,3184,GY708678579232,CNNSA,3.385542,6.4351699999999985,3,6
335,738,6941,PG613991191837,CNNSA,-0.01382,5.612497,0,5
336,739,3827,IH302072841391,CNNSA,0.010292,5.626072,0,5
337,740,2700,FY571687893597,CNNSA,0.010772,5.625828,0,5
338,741,6398,OB233766086303,CNNSA,3.354833,6.430667,3,6
339,745,8676,TE623803841674,CNNSA,0.0105,5.626,0,5
340,747,8647,TC931869717809,CNNSA,3.391583,6.434312,3,6
341,748,5939,NB162522577883,CNNSA,3.388632,6.43555,3,6
342,754,5978,ND792742661453,CNNSA,-0.01361,5.612222,0,5
343,756,8587,SY990377937919,CNNSA,3.388525,6.43494,3,6
344,757,4118,IY285195025203,CNNSA,3.388363,6.434752,3,6
345,763,6004,NF333558792819,CNNSA,3.386247,6.436401999999998,3,6
346,769,8689,TF364645040950,CNNSA,3.388952,6.435152,3,6
347,772,2218,EX875897968217,CNNSA,3.388593,6.434572,3,6
348,773,2065,EO180583255134,CNNSA,3.388195,6.4349370000000015,3,6
349,775,2084,EP622694138235,CNNSA,3.391632,6.43388,3,6
350,782,4222,JE449916864038,CNNSA,0.010772,5.625828,0,5
351,784,8818,TM915821720750,CNNSA,-0.013578,5.612502,0,5
352,787,5892,MY500506652497,CNNSA,1.287353,6.14323,1,6
353,795,8752,TI759230313676,CNNSA,3.385822,6.436728,3,6
354,796,2195,EW565134017437,CNNSA,-0.011787,5.613432,0,5
355,797,8736,TH831642775027,CNNSA,3.388462,6.43462,3,6
356,798,5922,MZ545126588444,CNNSA,3.388363,6.434752,3,6
357,799,8720,TH147811667503,CNNSA,-0.011302,5.613625,0,5
358,800,4152,IZ740470037008,CNNSA,3.38582,6.435969999999998,3,6
359,802,8490,SU436950414475,CNNSA,3.385832,6.43648,3,6
360,803,8483,ST836009445111,CNNSA,3.386247,6.436401999999998,3,6
361,807,2583,FR897354891353,CNNSA,3.388593,6.434572,3,6
362,808,2589,FS323716578191,CNNSA,-0.011582,5.61336,0,5
363,809,6214,NR911053008735,CNNSA,3.3889400000000003,6.435528,3,6
364,810,3961,IN955712751144,CNNSA,0.010772,5.625828,0,5
365,814,8148,RY716739953014,CNNSA,3.385963,6.436498,3,6
366,815,2600,FT258753241408,CNNSA,3.38859,6.4355970000000005,3,6
367,816,8144,RY534921129803,CNNSA,3.18086,6.3156349999999986,3,6
368,817,2606,FT518668539813,CNNSA,3.38919,6.435285,3,6
369,818,2554,FQ186209226792,CNNSA,-0.013891999999999998,5.612142,0,5
370,821,3917,IL796068945525,CNNSA,2.471973,6.149173,2,6
371,823,8090,RW141166406326,CNNSA,-0.013713,5.612277,0,5
372,825,8076,RU760391812991,CNNSA,3.388593,6.434572,3,6
373,827,3859,II912320877632,CNNSA,-0.011205,5.613658,0,5
374,829,3857,II830158034235,CNNSA,3.38919,6.435285,3,6
375,831,2693,FY392048893184,CNNSA,3.38582,6.435969999999998,3,6
376,835,8214,SC653365236523,CNNSA,-0.010807,5.613695,0,5
377,839,4088,IW253268295803,CNNSA,3.385917,6.436678,3,6
378,841,2405,FI545784434997,CNNSA,-0.013466999999999998,5.6125050000000005,0,5
379,846,4072,IV598601977354,CNNSA,3.388672,6.435397,3,6
380,849,4060,IU595770206654,CNNSA,-0.011678,5.613422,0,5
381,850,6200,NQ839701133356,CNNSA,3.388492,6.43591,3,6
382,855,6112,NL353927752456,CNNSA,3.16129,6.289947,3,6
383,859,8292,SH344975618565,CNNSA,3.388952,6.435152,3,6
384,860,6182,NP579776973541,CNNSA,3.388525,6.43494,3,6
385,861,2521,FO484260601970,CNNSA,3.386247,6.436401999999998,3,6
386,864,8246,SE617247590749,CNNSA,3.388363,6.434752,3,6
387,868,350,BE772978456555,CNNSA,3.38582,6.435969999999998,3,6
388,869,11609,ZN247404591619,CNNSA,-0.013919999999999998,5.612515,0,5
389,873,11373,YZ614352217719,CNNSA,3.3888580000000004,6.435205000000002,3,6
390,876,475,BK419451733365,CNNSA,3.186673,6.324427,3,6
391,878,10901,YG443432720306,CNNSA,2.421032,6.345377,2,6
392,879,11196,YS538237580797,CNNSA,3.391233,6.434197,3,6
393,880,11739,ZU401862054668,CNNSA,3.388952,6.435152,3,6
394,881,806,BZ670851769379,CNNSA,3.842978,4.332267,3,4
